ID,PlotId,SubplotId,TreeId,FieldLandUse,DirectionfromCenter,DistancefromCenter,TreeStatus,Species,HeighttoCrownBase,TreeHeightLiveTop,TreeHeightTotal,CrownWidth1,CrownWidth2,CrownLightExposure,CrownPosition,PercentCrownMissing,Transparency,CrownDensity,CrownDieback,PercentImperviousBelow,PercentShrubBelow,TreeSite
617,64,1,5,M,-1,-1,P,ACPA,2.5,5,5,5,5,3,-1,28,-1,-1,3,38,0,N
618,64,1,6,M,-1,-1,P,LILU,4.400000095,7,7,3.5,3.5,3,-1,8,-1,-1,3,0,28,S
619,64,1,7,M,-1,-1,P,ACPA,2.299999952,6,6,4.5,4.5,3,-1,18,-1,-1,3,18,18,S
620,64,1,8,M,-1,-1,P,CAJA9,3.5,7.199999809,7.199999809,1.5,1.5,2,-1,48,-1,-1,3,0,0,S
621,64,1,9,M,-1,-1,P,ACPA,2,6.699999809,6.699999809,6.5,6.5,3,-1,13,-1,-1,3,28,3,S
622,64,1,10,M,-1,-1,P,ACPA,3.299999952,6.300000191,6.300000191,5,5,3,-1,28,-1,-1,3,18,3,S
623,66,1,1,R,-1,-1,P,SYRE,1.700000048,2.200000048,2.200000048,1,1,2,-1,13,-1,-1,3,18,0,S
624,66,1,2,R,-1,-1,P,OSFR,1.600000024,3,3,1.799999952,2,4,-1,3,-1,-1,3,3,0,S
625,66,1,3,R,-1,-1,P,QUAL2,1.700000048,2.700000048,2.700000048,1,1,4,-1,28,-1,-1,3,3,0,S
626,66,1,4,R,-1,-1,P,QUAL2,1.700000048,2.700000048,2.700000048,1,1,4,-1,33,-1,-1,3,3,0,S
627,66,1,5,M,-1,-1,P,CICA,1.299999952,5.5,5.5,2,1.799999952,4,-1,48,-1,-1,3,3,58,S
628,66,1,6,M,-1,-1,P,LAIN,1.899999976,5,5,2.599999905,2.599999905,4,-1,18,-1,-1,3,18,38,S
629,66,1,7,M,-1,-1,P,CICA,1.799999952,5.5,5.5,3,4.199999809,4,-1,13,-1,-1,3,28,38,S
630,66,1,8,M,-1,-1,P,OSFR,1.799999952,3,3,0.800000012,1.200000048,4,-1,33,-1,-1,3,28,0,S
631,66,1,9,M,-1,-1,P,DE9,1.200000048,2,2,1.200000048,1.200000048,4,-1,8,-1,-1,3,8,8,S
632,66,1,10,M,-1,-1,P,DE9,1.399999976,2.200000048,2.200000048,1.399999976,1.399999976,4,-1,8,-1,-1,3,8,13,S
633,66,1,11,M,-1,-1,P,DE9,1.399999976,2.099999905,2.099999905,1.399999976,1.399999976,4,-1,13,-1,-1,3,8,33,S
634,67,1,1,P,-1,-1,P,ACBU,1.799999952,8.399999619,8.399999619,6.599999905,6,4,-1,3,-1,-1,3,8,0,S
635,67,1,2,P,-1,-1,P,PRX,2.5,7.400000095,7.400000095,5.5,6,3,-1,13,-1,-1,3,0,0,N
636,67,1,3,P,-1,-1,P,ACBU,2.299999952,10.5,10.5,7,7,5,-1,3,-1,-1,3,18,0,S
637,67,1,4,P,-1,-1,P,ZESE,4,11.69999981,11.69999981,7.800000191,7.5,4,-1,28,-1,-1,3,0,0,N
638,67,1,5,P,-1,-1,P,ACBU,2.200000048,9.600000381,9.600000381,6,6,5,-1,8,-1,-1,3,8,0,S
639,68,1,1,R,-1,-1,P,AUJA,1,2.599999905,2.599999905,1,1.600000024,3,-1,8,-1,-1,3,48,0,N
640,68,1,2,R,-1,-1,P,AUJA,1,2.5,2.5,1,1,2,-1,38,-1,-1,3,18,0,N
641,68,1,3,R,-1,-1,P,NADO,1,2.599999905,2.599999905,0.699999988,0.699999988,2,-1,18,-1,-1,3,28,0,N
642,68,1,4,R,-1,-1,P,NADO,0.699999988,2.200000048,2.200000048,0.699999988,0.600000024,3,-1,18,-1,-1,3,0,18,N
643,68,1,5,R,-1,-1,P,POMA,0.800000012,2.700000048,2.700000048,1.100000024,1.100000024,4,-1,23,-1,-1,3,0,0,N
644,69,1,1,I,-1,-1,P,CASA,0.5,4.099999905,4.099999905,2,2,5,-1,13,-1,-1,3,28,0,S
645,69,1,2,I,-1,-1,P,QUMY1,1.200000048,3.200000048,3.200000048,2.299999952,2,5,-1,18,-1,-1,3,28,0,S
646,70,1,1,R,-1,-1,P,ACPA,1.799999952,2.599999905,2.599999905,1.100000024,1.100000024,4,-1,3,-1,-1,3,0,48,N
647,71,1,1,R,-1,-1,I,MACLASS,2.5,3,3,0.400000006,1.200000048,4,-1,33,-1,-1,3,0,0,N
648,71,1,2,R,-1,-1,P,NADO,1.299999952,2,2,1,1,5,-1,83,-1,-1,3,0,38,N
649,71,1,3,R,-1,-1,I,MACLASS,1.700000048,2.900000095,2.900000095,0.699999988,0.699999988,2,-1,23,-1,-1,3,48,0,N
650,71,1,4,R,-1,-1,I,MACLASS,1.700000048,2.900000095,2.900000095,1,0.899999976,2,-1,23,-1,-1,3,48,0,N
651,71,1,5,R,-1,-1,I,MACLASS,1.700000048,2.599999905,2.599999905,0.699999988,0.699999988,2,-1,38,-1,-1,3,48,0,N
652,71,1,6,R,-1,-1,I,MACLASS,2.400000095,3,3,1.299999952,0.400000006,1,-1,38,-1,-1,3,78,0,N
653,71,1,7,R,-1,-1,I,NADO,2.799999952,3.200000048,3.200000048,0.899999976,0.800000012,3,-1,28,-1,-1,3,78,0,N
654,71,1,8,R,-1,-1,I,MACLASS,1.799999952,2.599999905,2.599999905,0.400000006,0.400000006,1,-1,38,-1,-1,3,78,0,N
655,71,1,9,R,-1,-1,I,ERJA,1.700000048,2.700000048,2.700000048,1.299999952,0.899999976,1,-1,28,-1,-1,3,0,28,N
656,71,1,10,R,-1,-1,P,COFL,2.5,3,3,0.200000003,0.200000003,1,-1,58,-1,-1,3,0,0,N
657,72,1,1,I,-1,-1,P,LAIN,2,5,5,5,4.5,4,-1,3,-1,-1,3,3,3,S
658,73,1,1,G,-1,-1,P,CRJA,0.300000012,2.299999952,2.299999952,1,1,4,-1,18,-1,-1,3,0,0,N
659,73,1,2,G,-1,-1,P,CRJA,0.600000024,2.299999952,2.299999952,1,1,4,-1,18,-1,-1,3,0,0,N
660,74,1,1,R,-1,-1,P,OLEU,1,2.200000048,2.200000048,1.5,1.299999952,4,-1,13,-1,-1,3,53,0,N
661,74,1,2,R,-1,-1,P,NADO,1,2.299999952,2.299999952,1.200000048,1.200000048,4,-1,18,-1,-1,3,18,3,N
662,74,1,3,R,-1,-1,P,CHOB,1.5,3,3,1,1,3,-1,13,-1,-1,3,68,28,N
663,74,1,4,R,-1,-1,P,CASA,1.200000048,3,3,1.299999952,1.299999952,3,-1,13,-1,-1,3,28,48,N
664,74,1,5,R,-1,-1,P,LACA2,1.200000048,3,3,1.299999952,1.299999952,2,-1,58,-1,-1,3,28,48,N
665,75,1,1,R,-1,-1,P,PRSU,2,2.700000048,2.700000048,1.299999952,1.399999976,2,-1,28,-1,-1,3,28,0,N
666,75,1,2,R,-1,-1,P,ACPA,1.5,2.799999952,2.799999952,1.299999952,1.399999976,2,-1,28,-1,-1,3,0,48,N
667,75,1,3,R,-1,-1,P,CAJA9,1.799999952,3,3,0.800000012,0.800000012,3,-1,8,-1,-1,3,0,48,N
668,75,1,4,R,-1,-1,P,PRSU,1.899999976,3.200000048,3.200000048,0.800000012,0.699999988,3,-1,18,-1,-1,3,0,0,N
669,75,1,5,R,-1,-1,P,OSFR,1.100000024,2.799999952,2.799999952,1.200000048,1.200000048,4,-1,18,-1,-1,3,0,0,N
670,75,1,6,R,-1,-1,P,POMA,1.100000024,3,3,1.200000048,1.200000048,4,-1,33,-1,-1,3,0,68,N
671,75,1,7,R,-1,-1,P,NADO,1,3,3,1.299999952,1.200000048,2,-1,13,-1,-1,3,0,0,N
672,75,1,8,R,-1,-1,P,PIHO1,1.299999952,3.299999952,3.299999952,1.5,1.5,3,-1,68,-1,-1,3,8,38,N
673,75,1,9,R,-1,-1,P,QUMY1,1.799999952,2.5,2.5,0.300000012,0.300000012,2,-1,48,-1,-1,3,0,0,N
674,75,1,10,R,-1,-1,P,THOR,1,2.5,2.5,0.600000024,0.600000024,2,-1,48,-1,-1,3,0,0,N
675,75,1,11,R,-1,-1,P,QUMY1,1.799999952,2.5,2.5,0.300000012,0.400000006,2,-1,28,-1,-1,3,0,0,N
676,75,1,12,R,-1,-1,P,THOR,1,2.5,2.5,0.600000024,0.800000012,2,-1,58,-1,-1,3,8,38,N
677,75,1,13,R,-1,-1,P,QUMY1,1,2.5,2.5,0.5,0.5,2,-1,23,-1,-1,3,0,38,N
678,75,1,14,R,-1,-1,P,THOR,1.5,2.5,2.5,0.600000024,1,3,-1,68,-1,-1,3,8,0,N
679,75,1,15,R,-1,-1,P,NADO,1,2.099999905,2.099999905,0.400000006,0.400000006,5,-1,38,-1,-1,3,8,38,N
680,75,1,16,R,-1,-1,P,OSFR,1,2.200000048,2.200000048,1.799999952,1.700000048,4,-1,3,-1,-1,3,8,8,N
681,75,1,17,R,-1,-1,P,CAJA9,0.699999988,2.400000095,2.400000095,1.299999952,1.299999952,3,-1,8,-1,-1,3,0,0,N
682,75,1,18,R,-1,-1,P,CISP,0.600000024,2.5,2.5,1.399999976,1.399999976,2,-1,33,-1,-1,3,0,0,N
683,76,1,1,M,-1,-1,P,TE6,0.300000012,2.599999905,2.599999905,1.799999952,1.799999952,4,-1,8,-1,-1,3,0,0,N
684,76,1,2,M,-1,-1,P,TE6,1,2.099999905,2.099999905,1.600000024,1.600000024,5,-1,3,-1,-1,3,0,0,N
685,76,1,3,M,-1,-1,P,LILU,0.300000012,4,4,2.299999952,2.299999952,4,-1,18,-1,-1,3,0,23,N
686,77,1,1,I,-1,-1,P,QUMY1,1,3.5,3.5,1.5,1.5,5,-1,8,-1,-1,3,0,0,N
687,77,1,2,I,-1,-1,P,QUMY1,1,3.5,3.5,1.600000024,1.5,5,-1,8,-1,-1,3,0,0,N
688,78,1,1,T,-1,-1,P,NADO,1.299999952,2.099999905,2.099999905,0.699999988,0.5,4,-1,38,-1,-1,3,48,8,N
689,78,1,2,R,-1,-1,P,NADO,1,2.099999905,2.099999905,0.600000024,0.600000024,5,-1,18,-1,-1,3,18,78,N
690,78,1,3,R,-1,-1,P,CRJA,1.600000024,3.5,3.5,0.300000012,0.300000012,4,-1,3,-1,-1,3,0,8,N
691,78,1,4,T,-1,-1,P,CLJA6,0.5,2.299999952,2.299999952,0.699999988,0.699999988,2,-1,23,-1,-1,3,83,0,N
692,78,1,5,T,-1,-1,P,LISI,1.700000048,3.200000048,3.200000048,0.899999976,0.899999976,2,-1,38,-1,-1,3,83,0,N
693,78,1,6,R,-1,-1,P,NADO,1.600000024,2.099999905,2.099999905,0.600000024,0.600000024,0,-1,48,-1,-1,3,48,0,N
694,78,1,7,R,-1,-1,P,ROCH,1.700000048,2.099999905,2.099999905,0.5,1.200000048,4,-1,58,-1,-1,3,8,0,N
695,80,1,1,P,-1,-1,P,QUMY1,2.799999952,6,6,5.5,5.5,5,-1,3,-1,-1,3,0,8,N
696,80,1,2,P,-1,-1,P,MYHA,2.5,6,6,3.599999905,4.5,5,-1,3,-1,-1,3,0,48,N
697,80,1,3,T,-1,-1,P,GIBI,2.299999952,6,6,4,4,5,-1,23,-1,-1,3,58,8,S
698,80,1,4,T,-1,-1,P,GIBI,2.400000095,6,6,4.300000191,4.300000191,5,-1,18,-1,-1,3,38,8,S
699,80,1,5,T,-1,-1,P,GIBI,2.099999905,6,6,3.599999905,3.599999905,5,-1,28,-1,-1,3,38,8,S
700,80,1,6,R,-1,-1,P,ACPA,1.299999952,2.5,2.5,1.299999952,1.200000048,4,-1,3,-1,-1,3,18,78,S
701,80,1,7,R,-1,-1,P,TE6,1.200000048,2.299999952,2.299999952,1.5,1.399999976,3,-1,3,-1,-1,3,18,78,S
702,80,1,8,R,-1,-1,P,CAJA9,1.299999952,2.099999905,2.099999905,0.899999976,0.899999976,4,-1,8,-1,-1,3,8,88,S
703,80,1,9,R,-1,-1,P,CHPI,0.699999988,2.5,2.5,1,1.399999976,3,-1,48,-1,-1,3,0,28,S
704,81,1,1,R,-1,-1,P,ILAT,1.649999976,5.5,5.5,3,3,4,-1,13,-1,-1,3,0,0,N
705,81,1,2,R,-1,-1,P,CASA,1,2.299999952,2.299999952,1,1,3,-1,8,-1,-1,3,0,0,N
706,81,1,3,R,-1,-1,P,RHSP1,0.300000012,2.200000048,2.200000048,1.600000024,1.600000024,4,-1,8,-1,-1,3,0,0,N
707,81,1,4,R,-1,-1,P,ILCR,1.600000024,2.299999952,2.299999952,1,1,4,-1,13,-1,-1,3,0,0,N
708,81,1,5,R,-1,-1,P,PRSU,1.799999952,3,3,1.5,1.5,3,-1,38,-1,-1,3,0,0,N
709,81,1,6,R,-1,-1,P,ACPA,1.799999952,3,3,1.799999952,1.899999976,4,-1,23,-1,-1,3,0,0,N
710,81,1,7,R,-1,-1,P,TE6,1.700000048,3.5,3.5,1.5,1.600000024,4,-1,23,-1,-1,3,0,0,N
711,81,1,8,R,-1,-1,P,RHIN1,0.600000024,2,2,1.200000048,1.200000048,3,-1,8,-1,-1,3,0,0,N
712,81,1,9,R,-1,-1,P,CASA,1.600000024,3.700000048,3.700000048,1.399999976,1.399999976,4,-1,8,-1,-1,3,0,0,N
713,81,1,10,R,-1,-1,P,NADO,2.5,3,3,0.300000012,1,3,-1,18,-1,-1,3,0,0,N
714,81,1,11,R,-1,-1,P,STPS,0.300000012,2,2,1,1.200000048,4,-1,28,-1,-1,3,0,0,N
715,81,1,12,R,-1,-1,P,CRJA,1.299999952,5.5,5.5,1.299999952,1.299999952,3,-1,38,-1,-1,3,0,0,N
716,81,1,13,R,-1,-1,P,CRJA,1.399999976,4.5,4.5,1,1,3,-1,38,-1,-1,3,0,0,N
717,81,1,14,R,-1,-1,P,ZAPU2,1.799999952,2.700000048,2.700000048,2,1.299999952,3,-1,28,-1,-1,3,18,28,N
718,81,1,15,R,-1,-1,P,ILCR,1.700000048,2.700000048,2.700000048,1.399999976,1.399999976,5,-1,3,-1,-1,3,18,28,N
719,82,1,1,A,-1,-1,P,CACR27,3,7,7,10,10,5,-1,8,-1,-1,3,0,0,N
720,82,1,2,A,-1,-1,P,DIKA,1.5,3,3,3.5,3.5,5,-1,13,-1,-1,3,0,0,N
721,82,1,3,A,-1,-1,P,DIKA,1.5,3,3,3,3,5,-1,13,-1,-1,3,0,0,N
722,82,1,4,A,-1,-1,P,DIKA,1.299999952,3,3,3.5,3.5,5,-1,13,-1,-1,3,0,0,N
723,82,1,5,A,-1,-1,P,DIKA,1.5,3,3,3.5,3.5,5,-1,13,-1,-1,3,0,0,N
724,83,1,1,R,-1,-1,P,COKO,1.799999952,3,3,2,2,4,-1,3,-1,-1,3,18,78,N
725,83,1,2,R,-1,-1,P,OLEU,1.5,3,3,1.700000048,1.700000048,4,-1,3,-1,-1,3,0,0,N
726,83,1,3,R,-1,-1,P,OLEU,2,4,4,1.5,1.5,5,-1,8,-1,-1,3,0,0,N
727,83,1,4,R,-1,-1,P,ROBA,1.700000048,3,3,1.299999952,4,5,-1,18,-1,-1,3,0,8,N
728,83,1,5,R,-1,-1,P,COKO,1.299999952,2.5,2.5,1,1,2,-1,28,-1,-1,3,0,0,N
729,83,1,6,R,-1,-1,P,COKO,1.299999952,2.5,2.5,1,1,2,-1,28,-1,-1,3,0,0,N
730,83,1,7,R,-1,-1,P,NADO,1.299999952,2.5,2.5,1,1,3,-1,28,-1,-1,3,0,0,N
731,83,1,8,R,-1,-1,P,COCO1,1.299999952,2.799999952,2.799999952,1.5,1.5,3,-1,18,-1,-1,3,0,0,N
732,83,1,9,R,-1,-1,P,COKO,1.899999976,2.799999952,2.799999952,1.799999952,1.799999952,5,-1,13,-1,-1,3,58,0,N
733,83,1,10,R,-1,-1,P,JANU,1.700000048,2.5,2.5,1,1.5,3,-1,13,-1,-1,3,38,13,N
734,84,1,1,R,-1,-1,P,CRJA,1.799999952,3.900000095,3.900000095,1.399999976,0.800000012,5,-1,13,-1,-1,3,0,38,N
735,84,1,2,R,-1,-1,P,CRJA,0.800000012,3.900000095,3.900000095,0.800000012,1,4,-1,13,-1,-1,3,0,0,N
736,84,1,3,R,-1,-1,P,CRJA,0.800000012,3.900000095,3.900000095,0.800000012,1,4,-1,13,-1,-1,3,0,0,N
737,85,1,1,M,-1,-1,P,RHSP1,0,2.299999952,2.299999952,3,3,5,-1,3,-1,-1,3,0,0,N
738,85,1,2,M,-1,-1,P,RHSP1,0,2.299999952,2.299999952,3,3,5,-1,3,-1,-1,3,0,0,N
739,85,1,3,M,-1,-1,P,RHSP1,0,2.299999952,2.299999952,3,3,5,-1,3,-1,-1,3,0,0,N
740,85,1,4,M,-1,-1,P,ACPA,1.700000048,4.300000191,4.300000191,2.700000048,2.700000048,4,-1,13,-1,-1,3,0,0,N
741,85,1,5,M,-1,-1,P,ACPA,1.5,4,4,1.799999952,1.799999952,4,-1,18,-1,-1,3,0,0,N
742,85,1,6,M,-1,-1,P,RHSP1,0,2.299999952,2.299999952,3,3,5,-1,3,-1,-1,3,0,0,N
743,85,1,7,M,-1,-1,P,RHSP1,0,2.299999952,2.299999952,3,3,5,-1,3,-1,-1,3,0,0,N
744,86,1,1,I,-1,-1,I,CESI4,1.600000024,3,3,3,3,5,-1,18,-1,-1,3,0,0,S
745,86,1,2,I,-1,-1,P,ILAT,1.600000024,2,2,1.600000024,1.600000024,1,-1,38,-1,-1,3,0,0,S
746,86,1,3,I,-1,-1,P,QUMY1,1.649999976,4.099999905,4.099999905,2.700000048,2.700000048,5,-1,13,-1,-1,3,0,0,S
747,86,1,4,I,-1,-1,P,ILAT,0.5,3.200000048,3.200000048,3,3,5,-1,3,-1,-1,3,0,0,S
748,86,1,5,T,-1,-1,P,LITU,2.400000095,9,9,4.5,4.5,5,-1,13,-1,-1,3,63,18,S
749,86,1,6,T,-1,-1,P,LITU,2.599999905,7,7,3,3,5,-1,23,-1,-1,3,63,18,S
750,86,1,7,T,-1,-1,P,LITU,2.700000048,7.599999905,7.599999905,4.199999809,4.199999809,5,-1,8,-1,-1,3,63,18,S
751,86,1,8,T,-1,-1,P,LITU,2.799999952,11.69999981,11.69999981,5,5,4,-1,8,-1,-1,3,63,3,S
752,86,1,9,T,-1,-1,P,LITU,3.5,16.70000076,16.70000076,5,5,5,-1,3,-1,-1,3,63,3,S
753,87,1,1,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
754,87,1,2,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
755,87,1,3,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
756,87,1,4,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
757,87,1,5,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
758,87,1,6,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
759,87,1,7,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
760,87,1,8,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
761,87,1,9,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
762,87,1,10,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
763,87,1,11,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
764,87,1,12,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
765,87,1,13,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,3,-1,3,-1,-1,3,0,0,N
766,87,1,14,C,-1,-1,P,TRFO,5.5,7.5,7.5,1.5,1.5,2,-1,18,-1,-1,3,0,0,N
767,87,1,15,C,-1,-1,P,TRFO,5.5,7,7,1.5,1.5,2,-1,18,-1,-1,3,0,0,N
768,87,1,16,C,-1,-1,P,CEDE,1.799999952,9,9,2,2,2,-1,8,-1,-1,3,0,28,N
769,87,1,17,C,-1,-1,P,QUAL2,0.300000012,8.5,8.5,1.700000048,1.700000048,2,-1,3,-1,-1,3,0,38,N
770,87,1,18,C,-1,-1,P,QUAL2,0.300000012,10,10,1.600000024,1.600000024,2,-1,3,-1,-1,3,0,38,N
771,87,1,19,C,-1,-1,P,CEDE,1.799999952,10,10,2,2,2,-1,8,-1,-1,3,0,0,N
772,87,1,20,C,-1,-1,P,CEDE,1.799999952,10,10,2,2,2,-1,8,-1,-1,3,0,0,N
773,87,1,21,C,-1,-1,P,CICA,2.799999952,12,12,2,2,2,-1,8,-1,-1,3,0,0,N
774,87,1,22,C,-1,-1,P,CESI4,3,12,12,5,5,5,-1,13,-1,-1,3,0,0,N
775,87,1,23,C,-1,-1,P,LILU,2.599999905,4,4,2,2.5,1,-1,28,-1,-1,3,0,0,N
776,87,1,24,C,-1,-1,P,CICA,2,3.5,3.5,1.5,1.799999952,1,-1,38,-1,-1,3,0,0,N
777,88,1,1,M,-1,-1,P,CEJA,1,2,2,1.200000048,1.200000048,5,-1,3,-1,-1,3,0,100,N
778,88,1,2,M,-1,-1,P,OSFR,1.299999952,2.5,2.5,1.200000048,1.200000048,4,-1,3,-1,-1,3,28,0,N
779,88,1,3,M,-1,-1,P,QUAL2,1.600000024,2.799999952,2.799999952,1.399999976,1.399999976,4,-1,18,-1,-1,3,28,0,N
780,88,1,4,M,-1,-1,P,OSFR,1.299999952,2.5,2.5,1.200000048,1.200000048,4,-1,8,-1,-1,3,28,0,N
781,88,1,5,M,-1,-1,P,QUAL2,1.600000024,2.799999952,2.799999952,1.399999976,1.399999976,4,-1,18,-1,-1,3,28,0,N
782,88,1,6,M,-1,-1,P,OSFR,1.299999952,2.5,2.5,1.200000048,1.200000048,4,-1,8,-1,-1,3,28,0,N
783,88,1,7,M,-1,-1,P,QUAL2,1.600000024,2.799999952,2.799999952,1.399999976,1.399999976,4,-1,18,-1,-1,3,28,0,N
784,88,1,8,M,-1,-1,P,OSFR,1.299999952,2.5,2.5,1.200000048,1.200000048,4,-1,8,-1,-1,3,28,0,N
785,88,1,9,M,-1,-1,P,QUAL2,1.600000024,2.799999952,2.799999952,1.399999976,1.399999976,4,-1,13,-1,-1,3,28,0,N
786,89,1,1,I,-1,-1,P,MOAL,1,5.900000095,5.900000095,3.599999905,3.599999905,3,-1,18,-1,-1,3,8,8,S
787,89,1,2,I,-1,-1,P,COFL,1.100000024,4.5,4.5,3.599999905,3.599999905,5,-1,23,-1,-1,3,18,38,S
788,89,1,3,I,-1,-1,P,COFL,1.600000024,5.5,5.5,3.599999905,3,5,-1,33,-1,-1,3,28,28,S
789,89,1,4,I,-1,-1,P,PRX,1.799999952,6.099999905,6.099999905,3,4.5,3,-1,38,-1,-1,3,8,0,S
790,89,1,5,I,-1,-1,I,PYCO2,1.299999952,2.700000048,2.700000048,2,3.5,1,-1,58,-1,-1,3,8,8,N
791,89,1,6,I,-1,-1,P,CICA,5,10,10,3.599999905,3,5,-1,8,-1,-1,3,0,0,N
792,89,1,7,I,-1,-1,I,CESI4,2,2.700000048,2.700000048,1.200000048,1.299999952,3,-1,13,-1,-1,3,0,0,N
793,89,1,8,I,-1,-1,P,TRFO,1.799999952,4,4,1.299999952,1.299999952,2,-1,8,-1,-1,3,0,18,N
794,89,1,9,I,-1,-1,P,QUAL2,1.299999952,10,10,4,4.5,5,-1,18,-1,-1,3,0,0,N
795,89,1,10,I,-1,-1,P,LILU,1,4,4,2,2,2,-1,28,-1,-1,3,8,3,N
796,89,1,11,I,-1,-1,P,LILU,1.700000048,5,5,2.5,2.5,3,-1,18,-1,-1,3,38,0,N
797,89,1,12,I,-1,-1,I,PYCO2,1,2.299999952,2.299999952,1.5,1.5,1,-1,48,-1,-1,3,28,0,N
798,89,1,13,I,-1,-1,P,CICA,5,9,9,3,4,5,-1,18,-1,-1,3,8,0,N
799,90,1,1,P,-1,-1,I,CICA,2.599999905,5.699999809,5.699999809,3,2.799999952,4,-1,13,-1,-1,3,0,0,N
800,90,1,2,P,-1,-1,P,PRSU,2.599999905,5.199999809,5.199999809,2.400000095,2,3,-1,28,-1,-1,3,0,0,N
801,90,1,3,P,-1,-1,P,MAGR,0,2.599999905,2.599999905,3,2.799999952,3,-1,8,-1,-1,3,0,0,N
802,90,1,4,P,-1,-1,P,MAGR,0,3,3,4,3,3,-1,8,-1,-1,3,0,0,N
803,90,1,5,P,-1,-1,P,MAGR,0,3,3,3.700000048,3,2,-1,8,-1,-1,3,0,0,N
804,91,1,1,R,-1,-1,P,LIJA,1,2.5,2.5,1.100000024,1.100000024,4,-1,3,-1,-1,3,0,0,N
805,91,1,2,R,-1,-1,P,POMA,1.299999952,3,3,1.299999952,1.299999952,3,-1,3,-1,-1,3,0,0,N
806,91,1,3,R,-1,-1,P,CAJA9,1.100000024,2.299999952,2.299999952,1.200000048,1.200000048,3,-1,3,-1,-1,3,0,0,N
807,91,1,4,R,-1,-1,P,PIHO1,3,8,8,2.700000048,3.5,5,-1,8,-1,-1,3,0,28,N
808,91,1,5,R,-1,-1,P,RHSP1,0.300000012,2.200000048,2.200000048,1.299999952,1,1,-1,8,-1,-1,3,0,0,N
809,91,1,6,R,-1,-1,P,ILCR,1.299999952,2.5,2.5,1.200000048,1.200000048,3,-1,13,-1,-1,3,13,13,N
810,92,1,1,P,-1,-1,P,QUMY1,3,11,11,7.300000191,8,5,-1,8,-1,-1,3,0,0,N
811,92,1,2,P,-1,-1,P,JUCH,1.700000048,6,6,1.5,1.5,2,-1,3,-1,-1,3,23,0,N
812,92,1,3,P,-1,-1,P,JUCH,1.799999952,6,6,1.5,1.5,2,-1,3,-1,-1,3,23,0,N
813,92,1,4,P,-1,-1,P,TE6,2.5,4,4,3,3,4,-1,13,-1,-1,3,48,0,N
814,92,1,5,P,-1,-1,P,TE6,1.299999952,2.5,2.5,0.600000024,0.600000024,4,-1,48,-1,-1,3,0,0,N
815,92,1,6,P,-1,-1,P,TE6,0.699999988,3,3,2,2,1,-1,13,-1,-1,3,0,0,N
816,92,1,7,P,-1,-1,P,TE6,0.699999988,3,3,2,2,1,-1,8,-1,-1,3,0,0,N
817,92,1,8,P,-1,-1,P,TE6,1.700000048,3,3,1.700000048,1.700000048,2,-1,8,-1,-1,3,0,0,N
818,92,1,9,P,-1,-1,P,JUCH,0.699999988,6,6,1,1,3,-1,48,-1,-1,3,0,0,N
819,92,1,10,P,-1,-1,P,NEOL,0.100000001,2.200000048,2.200000048,1.299999952,1.299999952,3,-1,3,-1,-1,3,0,0,N
820,92,1,11,P,-1,-1,P,JUCH,2.400000095,6,6,1.5,1.5,4,-1,63,-1,-1,3,0,0,N
821,92,1,12,P,-1,-1,P,NEOL,0.600000024,2.200000048,2.200000048,1.100000024,1.100000024,3,-1,28,-1,-1,3,0,0,N
822,92,1,13,P,-1,-1,P,JUCH,2.400000095,6,6,1.5,1.299999952,3,-1,48,-1,-1,3,0,0,N
823,92,1,14,P,-1,-1,P,NEOL,0.600000024,2,2,0.600000024,1.100000024,3,-1,28,-1,-1,3,0,0,N
824,92,1,15,P,-1,-1,P,NEOL,1.299999952,2.400000095,2.400000095,0.899999976,1.200000048,4,-1,18,-1,-1,3,0,0,N
